"uv_GPS_Merge_val_ID","Collar_ID","Object_ID","PubName","GMT_date","LMT_date","Longitude","Latitude","Height","Locale_N","Locale_E","Locale_H","DOP","Nav","Sats_used","Validated","Main","Bkup","Temp","Valid_pos","Sex"
1473225,"02309","W0411","Kassika (2309)",20-8-2009 5:01:29,20-8-2009 6:01:29,15.08,61.53,353.37,6824619.38,1461701.20,321.66,10.80,"2D",,"No",3.28,3.52,25.00,2,"F"
1473224,"02309","W0411","Kassika (2309)",20-8-2009 5:31:22,20-8-2009 6:31:22,15.09,61.54,352.43,6825253.83,1462171.68,320.72,11.60,"2D",,"No",3.28,3.52,25.00,2,"F"
1473223,"02309","W0411","Kassika (2309)",20-8-2009 6:01:55,20-8-2009 7:01:55,15.09,61.54,352.49,6826065.84,1462179.42,320.77,4.20,"2D",,"No",3.28,3.60,25.00,2,"F"
1473222,"02309","W0411","Kassika (2309)",20-8-2009 6:32:42,20-8-2009 7:32:42,15.10,61.55,356.12,6827309.25,1462864.14,324.41,2.80,"3D",,"Yes",3.28,3.52,27.00,2,"F"
1473221,"02309","W0411","Kassika (2309)",20-8-2009 7:01:17,20-8-2009 8:01:17,15.10,61.56,362.08,6827561.51,1462791.12,330.36,7.00,"3D",,"Yes",3.28,3.52,27.00,2,"F"
1473220,"02309","W0411","Kassika (2309)",20-8-2009 7:30:55,20-8-2009 8:30:55,15.10,61.56,367.81,6827559.31,1462792.95,336.09,3.40,"3D",,"Yes",3.28,3.52,28.00,2,"F"
1473570,"02309","W0411","Kassika (2309)",20-8-2009 8:02:41,20-8-2009 9:02:41,15.10,61.56,381.54,6827567.53,1462794.26,349.82,2.60,"3D",,"Yes",3.28,3.52,27.00,2,"F"
1473569,"02309","W0411","Kassika (2309)",20-8-2009 8:30:49,20-8-2009 9:30:49,15.10,61.56,376.66,6827559.65,1462803.31,344.94,18.20,"3D",,"No",3.28,3.52,25.00,2,"F"
1473568,"02309","W0411","Kassika (2309)",20-8-2009 9:00:59,20-8-2009 10:00:59,15.10,61.56,375.51,6827511.27,1462812.20,343.79,15.20,"2D",,"No",3.28,3.52,24.00,2,"F"
1473567,"02309","W0411","Kassika (2309)",20-8-2009 9:31:30,20-8-2009 10:31:30,15.10,61.56,380.00,6827555.54,1462807.05,348.28,3.20,"3D",,"Yes",3.28,3.52,24.00,2,"F"
1473566,"02309","W0411","Kassika (2309)",20-8-2009 10:00:52,20-8-2009 11:00:52,15.10,61.57,378.28,6828737.39,1462766.88,346.54,5.80,"3D",,"Yes",3.28,3.52,29.00,2,"F"
1473565,"02309","W0411","Kassika (2309)",20-8-2009 10:31:09,20-8-2009 11:31:09,15.11,61.58,378.19,6830068.55,1463257.98,346.44,6.60,"3D",,"No",3.28,3.52,29.00,2,"F"
1473564,"02309","W0411","Kassika (2309)",20-8-2009 11:02:22,20-8-2009 12:02:22,15.11,61.58,378.36,6830572.44,1463471.60,346.61,8.60,"2D",,"No",3.28,3.52,29.00,2,"F"
1474177,"02309","W0411","Kassika (2309)",20-8-2009 11:32:57,20-8-2009 12:32:57,15.11,61.59,380.38,6830870.10,1463393.78,348.62,4.60,"3D",,"Yes",3.28,3.52,29.00,2,"F"
1474176,"02309","W0411","Kassika (2309)",20-8-2009 12:01:17,20-8-2009 13:01:17,15.11,61.59,477.86,6830900.13,1463387.65,446.10,11.40,"3D",,"No",3.28,3.52,28.00,2,"F"
1474175,"02309","W0411","Kassika (2309)",20-8-2009 12:30:51,20-8-2009 13:30:51,15.11,61.59,478.98,6830893.86,1463386.99,447.22,3.40,"3D",,"Yes",3.28,3.52,27.00,2,"F"
1474174,"02309","W0411","Kassika (2309)",20-8-2009 13:00:45,20-8-2009 14:00:45,15.11,61.59,479.84,6830892.19,1463393.73,448.08,3.40,"3D",,"Yes",3.28,3.52,28.00,2,"F"
1474173,"02309","W0411","Kassika (2309)",20-8-2009 13:30:48,20-8-2009 14:30:48,15.11,61.59,479.90,6830896.37,1463384.38,448.14,2.60,"3D",,"Yes",3.28,3.52,27.00,2,"F"
1474172,"02309","W0411","Kassika (2309)",20-8-2009 14:00:50,20-8-2009 15:00:50,15.11,61.59,481.68,6831097.64,1463323.11,449.91,12.20,"3D",,"No",3.28,3.52,27.00,2,"F"
1474171,"02309","W0411","Kassika (2309)",20-8-2009 14:31:22,20-8-2009 15:31:22,15.11,61.59,485.89,6831138.04,1463140.51,454.12,13.40,"3D",,"No",3.28,3.52,28.00,2,"F"
1474705,"02309","W0411","Kassika (2309)",20-8-2009 15:01:10,20-8-2009 16:01:10,15.10,61.59,483.99,6831383.04,1462969.10,452.21,3.80,"2D",,"No",3.28,3.52,33.00,2,"F"
1474704,"02309","W0411","Kassika (2309)",20-8-2009 15:30:48,20-8-2009 16:30:48,15.10,61.59,486.48,6831409.77,1462985.82,454.70,3.60,"3D",,"Yes",3.28,3.52,32.00,2,"F"
1474703,"02309","W0411","Kassika (2309)",20-8-2009 16:00:56,20-8-2009 17:00:56,15.10,61.59,484.96,6831474.93,1463053.11,453.18,3.00,"3D",,"Yes",3.28,3.52,29.00,2,"F"
1474702,"02309","W0411","Kassika (2309)",20-8-2009 16:31:13,20-8-2009 17:31:13,15.10,61.59,487.54,6831631.58,1462899.64,455.75,5.00,"3D",,"Yes",3.28,3.52,29.00,2,"F"
1474701,"02309","W0411","Kassika (2309)",20-8-2009 17:01:23,20-8-2009 18:01:23,15.10,61.59,439.49,6831796.10,1462902.12,407.70,2.60,"3D",,"Yes",3.28,3.52,31.00,2,"F"
1474700,"02309","W0411","Kassika (2309)",20-8-2009 17:30:14,20-8-2009 18:30:14,15.10,61.60,417.76,6832058.83,1462737.67,385.96,3.60,"3D",,"Yes",3.28,3.52,30.00,2,"F"
1474699,"02309","W0411","Kassika (2309)",20-8-2009 18:00:58,20-8-2009 19:00:58,15.08,61.59,423.21,6831903.63,1461591.38,391.37,3.40,"3D",,"Yes",3.28,3.52,28.00,2,"F"
1475096,"02309","W0411","Kassika (2309)",20-8-2009 18:31:22,20-8-2009 19:31:22,15.06,61.59,422.60,6831636.27,1460786.61,390.74,3.40,"2D",,"No",3.28,3.52,27.00,2,"F"
1475095,"02309","W0411","Kassika (2309)",20-8-2009 19:01:33,20-8-2009 20:01:33,15.04,61.59,423.16,6830968.76,1459700.43,391.28,2.60,"2D",,"No",3.28,3.52,27.00,2,"F"
1475094,"02309","W0411","Kassika (2309)",20-8-2009 19:32:12,20-8-2009 20:32:12,15.03,61.59,422.46,6831242.69,1458861.12,390.55,2.80,"2D",,"No",3.28,3.60,27.00,2,"F"
1475091,"02309","W0411","Kassika (2309)",20-8-2009 21:02:52,20-8-2009 22:02:52,15.02,61.59,423.88,6831443.45,1458730.21,391.96,14.80,"3D",,"No",3.28,3.52,25.00,2,"F"
1475090,"02309","W0411","Kassika (2309)",20-8-2009 21:31:11,20-8-2009 22:31:11,15.02,61.59,385.47,6831378.05,1458536.11,353.55,3.60,"3D",,"Yes",3.28,3.52,25.00,2,"F"
1475453,"02309","W0411","Kassika (2309)",20-8-2009 22:01:15,20-8-2009 23:01:15,15.02,61.59,392.71,6831377.29,1458536.03,360.79,3.40,"3D",,"Yes",3.28,3.52,27.00,2,"F"
1475451,"02309","W0411","Kassika (2309)",20-8-2009 23:01:12,21-8-2009 0:01:12,15.02,61.59,369.64,6831373.70,1458533.94,337.72,4.00,"3D",,"Yes",3.28,3.52,26.00,2,"F"
1475449,"02309","W0411","Kassika (2309)",21-8-2009 0:01:24,21-8-2009 1:01:24,15.02,61.59,379.41,6831378.81,1458530.84,347.49,7.00,"3D",,"Yes",3.28,3.52,25.00,2,"F"
1475863,"02309","W0411","Kassika (2309)",21-8-2009 1:31:40,21-8-2009 2:31:40,15.02,61.59,374.60,6831358.26,1458531.53,342.68,3.20,"2D",,"No",3.28,3.52,25.00,2,"F"
1475862,"02309","W0411","Kassika (2309)",21-8-2009 2:02:29,21-8-2009 3:02:29,15.02,61.59,373.76,6831376.67,1458527.92,341.84,3.60,"2D",,"No",3.28,3.52,26.00,2,"F"
1475861,"02309","W0411","Kassika (2309)",21-8-2009 2:30:42,21-8-2009 3:30:42,15.02,61.59,375.25,6831407.90,1458499.15,343.33,15.20,"3D",,"No",3.28,3.52,25.00,2,"F"
1475860,"02309","W0411","Kassika (2309)",21-8-2009 3:01:44,21-8-2009 4:01:44,15.02,61.59,376.52,6831586.93,1458625.56,344.60,2.80,"2D",,"No",3.28,3.52,24.00,2,"F"
1475859,"02309","W0411","Kassika (2309)",21-8-2009 3:33:01,21-8-2009 4:33:01,15.02,61.60,443.08,6832314.06,1458559.14,411.14,2.60,"3D",,"Yes",3.28,3.52,25.00,2,"F"
1475858,"02309","W0411","Kassika (2309)",21-8-2009 4:01:35,21-8-2009 5:01:35,15.02,61.61,454.26,6833416.25,1458574.45,422.30,4.80,"3D",,"No",3.28,3.52,26.00,2,"F"
1475857,"02309","W0411","Kassika (2309)",21-8-2009 4:31:24,21-8-2009 5:31:24,15.01,61.61,468.81,6834202.73,1458284.43,436.83,4.00,"3D",,"No",3.28,3.52,26.00,2,"F"
1476275,"02309","W0411","Kassika (2309)",21-8-2009 5:00:52,21-8-2009 6:00:52,15.02,61.62,468.60,6834578.64,1458550.37,436.62,3.00,"2D",,"No",3.28,3.52,26.00,2,"F"
1476274,"02309","W0411","Kassika (2309)",21-8-2009 5:33:12,21-8-2009 6:33:12,15.04,61.61,434.69,6834179.87,1459678.68,402.75,4.00,"3D",,"Yes",3.28,3.52,27.00,2,"F"
1476273,"02309","W0411","Kassika (2309)",21-8-2009 6:01:14,21-8-2009 7:01:14,15.05,61.61,442.23,6834053.29,1460137.37,410.31,5.20,"3D",,"No",3.28,3.52,26.00,2,"F"
1476272,"02309","W0411","Kassika (2309)",21-8-2009 6:31:12,21-8-2009 7:31:12,15.05,61.61,435.54,6834141.67,1460297.30,403.62,4.60,"2D",,"No",3.28,3.52,26.00,2,"F"
1476271,"02309","W0411","Kassika (2309)",21-8-2009 7:00:42,21-8-2009 8:00:42,15.05,61.61,433.03,6834172.57,1460210.82,401.11,7.40,"3D",,"Yes",3.28,3.52,26.00,2,"F"
1476270,"02309","W0411","Kassika (2309)",21-8-2009 7:30:42,21-8-2009 8:30:42,15.05,61.61,434.65,6834169.55,1460211.93,402.73,3.20,"3D",,"Yes",3.28,3.52,26.00,2,"F"
1476269,"02309","W0411","Kassika (2309)",21-8-2009 8:02:53,21-8-2009 9:02:53,15.05,61.61,432.35,6834167.52,1460210.68,400.43,2.60,"2D",,"No",3.28,3.52,25.00,2,"F"
1476578,"02309","W0411","Kassika (2309)",21-8-2009 8:30:42,21-8-2009 9:30:42,15.05,61.61,434.63,6834157.02,1460206.74,402.71,3.60,"3D",,"Yes",3.28,3.52,26.00,2,"F"
1476577,"02309","W0411","Kassika (2309)",21-8-2009 9:01:33,21-8-2009 10:01:33,15.05,61.61,425.84,6834162.65,1460218.61,393.92,2.80,"3D",,"Yes",3.28,3.52,25.00,2,"F"
1476576,"02309","W0411","Kassika (2309)",21-8-2009 9:31:05,21-8-2009 10:31:05,15.05,61.61,453.08,6834160.64,1460215.66,421.16,2.80,"3D",,"Yes",3.28,3.60,24.00,2,"F"
1476575,"02309","W0411","Kassika (2309)",21-8-2009 10:01:15,21-8-2009 11:01:15,15.05,61.62,453.18,6834204.68,1460211.03,421.26,4.80,"2D",,"No",3.28,3.52,25.00,2,"F"
1476574,"02309","W0411","Kassika (2309)",21-8-2009 10:32:36,21-8-2009 11:32:36,15.05,61.61,451.83,6834173.62,1460202.44,419.91,11.40,"3D",,"No",3.28,3.52,27.00,2,"F"
1476573,"02309","W0411","Kassika (2309)",21-8-2009 11:00:48,21-8-2009 12:00:48,15.05,61.61,429.80,6834175.41,1460118.48,397.87,8.80,"3D",,"Yes",3.28,3.52,27.00,2,"F"
1476572,"02309","W0411","Kassika (2309)",21-8-2009 11:30:41,21-8-2009 12:30:41,15.05,61.62,421.91,6834218.70,1460184.26,389.99,4.80,"3D",,"Yes",3.28,3.60,27.00,2,"F"
1476766,"02309","W0411","Kassika (2309)",21-8-2009 12:00:54,21-8-2009 13:00:54,15.05,61.62,426.32,6834197.76,1460198.21,394.40,12.60,"3D",,"No",3.28,3.52,26.00,2,"F"
1476765,"02309","W0411","Kassika (2309)",21-8-2009 12:33:03,21-8-2009 13:33:03,15.06,61.61,436.23,6834106.18,1460714.13,404.33,8.20,"3D",,"Yes",3.28,3.52,25.00,2,"F"
1476764,"02309","W0411","Kassika (2309)",21-8-2009 13:02:20,21-8-2009 14:02:20,15.06,61.61,446.31,6833966.64,1460798.56,414.41,4.00,"3D",,"Yes",3.28,3.52,26.00,2,"F"
1476763,"02309","W0411","Kassika (2309)",21-8-2009 13:30:58,21-8-2009 14:30:58,15.06,61.61,475.02,6833923.14,1460876.47,443.12,3.80,"3D",,"Yes",3.28,3.52,26.00,2,"F"
1476762,"02309","W0411","Kassika (2309)",21-8-2009 14:00:12,21-8-2009 15:00:12,15.07,61.61,450.23,6833853.20,1461257.88,418.35,15.40,"3D",,"No",3.28,3.52,26.00,2,"F"
1476761,"02309","W0411","Kassika (2309)",21-8-2009 14:30:41,21-8-2009 15:30:41,15.07,61.61,458.64,6833850.26,1461259.18,426.76,4.40,"3D",,"Yes",3.28,3.52,24.00,2,"F"
1476760,"02309","W0411","Kassika (2309)",21-8-2009 15:00:38,21-8-2009 16:00:38,15.07,61.61,435.92,6833870.04,1461369.83,404.04,4.20,"3D",,"Yes",3.28,3.52,23.00,2,"F"
1477026,"02309","W0411","Kassika (2309)",21-8-2009 15:31:22,21-8-2009 16:31:22,15.08,61.61,422.46,6833419.89,1461714.37,390.60,3.40,"3D",,"Yes",3.28,3.52,24.00,2,"F"
1477025,"02309","W0411","Kassika (2309)",21-8-2009 16:00:51,21-8-2009 17:00:51,15.08,61.60,426.27,6832786.45,1461680.86,394.42,3.00,"3D",,"Yes",3.28,3.52,23.00,2,"F"
1477022,"02309","W0411","Kassika (2309)",21-8-2009 17:32:09,21-8-2009 18:32:09,15.07,61.58,425.53,6830791.73,1461006.01,393.69,10.00,"3D",,"No",3.28,3.52,22.00,2,"F"
1478231,"02309","W0411","Kassika (2309)",21-8-2009 20:31:16,21-8-2009 21:31:16,15.02,61.58,425.17,6830283.65,1458493.42,393.27,4.60,"2D",,"No",3.28,3.52,22.00,2,"F"
1478230,"02309","W0411","Kassika (2309)",21-8-2009 21:01:14,21-8-2009 22:01:14,15.02,61.58,424.02,6830173.95,1458531.69,392.12,2.80,"2D",,"No",3.28,3.52,22.00,2,"F"
1478229,"02309","W0411","Kassika (2309)",21-8-2009 21:30:53,21-8-2009 22:30:53,15.02,61.58,362.21,6830145.32,1458527.30,330.31,4.40,"3D",,"Yes",3.28,3.52,23.00,2,"F"
1478228,"02309","W0411","Kassika (2309)",21-8-2009 22:01:26,21-8-2009 23:01:26,15.02,61.58,358.76,6830145.26,1458540.18,326.86,4.00,"3D",,"Yes",3.28,3.60,23.00,2,"F"
1478227,"02309","W0411","Kassika (2309)",21-8-2009 22:31:16,21-8-2009 23:31:16,15.02,61.58,359.83,6830147.63,1458527.14,327.93,4.20,"3D",,"Yes",3.28,3.60,23.00,2,"F"
1478226,"02309","W0411","Kassika (2309)",21-8-2009 23:02:45,22-8-2009 0:02:45,15.02,61.58,358.23,6830146.32,1458532.21,326.33,4.60,"2D",,"No",3.28,3.52,22.00,2,"F"
1478225,"02309","W0411","Kassika (2309)",21-8-2009 23:32:40,22-8-2009 0:32:40,15.02,61.58,358.49,6830152.42,1458509.81,326.59,2.00,"2D",,"No",3.28,3.52,22.00,2,"F"
1478223,"02309","W0411","Kassika (2309)",22-8-2009 0:32:12,22-8-2009 1:32:12,15.02,61.58,356.39,6830143.44,1458530.69,324.49,2.80,"3D",,"Yes",3.28,3.52,20.00,2,"F"
1478222,"02309","W0411","Kassika (2309)",22-8-2009 1:00:11,22-8-2009 2:00:11,15.02,61.58,329.10,6830147.60,1458534.18,297.20,3.20,"3D",,"Yes",3.36,3.52,19.00,2,"F"
1478221,"02309","W0411","Kassika (2309)",22-8-2009 1:33:04,22-8-2009 2:33:04,15.02,61.58,329.21,6830130.62,1458532.02,297.31,5.00,"2D",,"No",3.28,3.52,19.00,2,"F"
1478220,"02309","W0411","Kassika (2309)",22-8-2009 2:01:48,22-8-2009 3:01:48,15.02,61.58,329.17,6830130.22,1458570.35,297.27,3.40,"2D",,"No",3.28,3.52,21.00,2,"F"
1478219,"02309","W0411","Kassika (2309)",22-8-2009 2:31:32,22-8-2009 3:31:32,15.02,61.58,327.81,6830128.65,1458561.82,295.91,2.60,"2D",,"No",3.28,3.52,20.00,2,"F"
1478215,"02309","W0411","Kassika (2309)",22-8-2009 4:32:46,22-8-2009 5:32:46,15.02,61.59,401.52,6831644.22,1458759.15,369.60,6.20,"3D",,"No",3.28,3.52,20.00,2,"F"
1478214,"02309","W0411","Kassika (2309)",22-8-2009 5:01:20,22-8-2009 6:01:20,15.02,61.60,405.85,6832147.56,1458547.39,373.91,13.80,"3D",,"No",3.28,3.52,19.00,2,"F"
1478485,"02309","W0411","Kassika (2309)",22-8-2009 5:30:57,22-8-2009 6:30:57,15.02,61.60,440.74,6832417.14,1458565.35,408.80,4.60,"3D",,"No",3.28,3.52,20.00,2,"F"
1478484,"02309","W0411","Kassika (2309)",22-8-2009 6:02:57,22-8-2009 7:02:57,15.02,61.61,439.45,6833367.24,1458632.68,407.49,19.80,"2D",,"No",3.28,3.52,20.00,2,"F"
1478483,"02309","W0411","Kassika (2309)",22-8-2009 6:32:22,22-8-2009 7:32:22,15.04,61.61,440.06,6833926.14,1459657.43,408.12,5.60,"3D",,"No",3.28,3.52,19.00,2,"F"
1478482,"02309","W0411","Kassika (2309)",22-8-2009 7:00:44,22-8-2009 8:00:44,15.05,61.62,453.15,6834192.05,1460035.52,421.22,7.60,"3D",,"Yes",3.28,3.52,21.00,2,"F"
1478481,"02309","W0411","Kassika (2309)",22-8-2009 7:30:33,22-8-2009 8:30:33,15.05,61.62,465.76,6834737.54,1460154.08,433.83,2.80,"3D",,"Yes",3.28,3.52,22.00,2,"F"
1478480,"02309","W0411","Kassika (2309)",22-8-2009 8:00:17,22-8-2009 9:00:17,15.05,61.62,462.69,6835099.36,1460292.29,430.76,11.60,"2D",,"No",3.28,3.52,23.00,2,"F"
1478479,"02309","W0411","Kassika (2309)",22-8-2009 8:32:18,22-8-2009 9:32:18,15.06,61.62,406.05,6835073.17,1460526.68,374.12,3.60,"3D",,"Yes",3.28,3.52,23.00,2,"F"
1478775,"02309","W0411","Kassika (2309)",22-8-2009 9:01:50,22-8-2009 10:01:50,15.05,61.62,180.08,6835036.48,1460209.03,148.14,5.80,"3D",,"No",3.28,3.52,24.00,2,"F"
1478774,"02309","W0411","Kassika (2309)",22-8-2009 9:30:54,22-8-2009 10:30:54,15.06,61.62,680.34,6834963.37,1460496.37,648.41,4.20,"3D",,"No",3.28,3.52,24.00,2,"F"
1478773,"02309","W0411","Kassika (2309)",22-8-2009 10:01:12,22-8-2009 11:01:12,15.06,61.62,373.02,6835280.88,1460778.87,341.10,3.40,"3D",,"Yes",3.28,3.52,24.00,2,"F"
1478772,"02309","W0411","Kassika (2309)",22-8-2009 10:30:03,22-8-2009 11:30:03,15.06,61.62,373.06,6835280.77,1460783.00,341.14,2.40,"3D",,"Yes",3.28,3.52,24.00,2,"F"
1478771,"02309","W0411","Kassika (2309)",22-8-2009 11:00:18,22-8-2009 12:00:18,15.06,61.63,368.00,6835385.86,1460878.34,336.08,3.00,"3D",,"Yes",3.28,3.52,27.00,2,"F"
1478770,"02309","W0411","Kassika (2309)",22-8-2009 11:31:09,22-8-2009 12:31:09,15.07,61.63,378.21,6835362.32,1461288.62,346.31,4.00,"3D",,"Yes",3.28,3.52,24.00,2,"F"
1478769,"02309","W0411","Kassika (2309)",22-8-2009 12:01:20,22-8-2009 13:01:20,15.08,61.63,351.68,6835310.36,1461673.69,319.79,11.20,"3D",,"No",3.28,3.52,25.00,2,"F"
1479149,"02309","W0411","Kassika (2309)",22-8-2009 12:32:22,22-8-2009 13:32:22,15.08,61.62,352.79,6835180.89,1461774.25,320.90,3.00,"3D",,"Yes",3.28,3.52,29.00,2,"F"
1479148,"02309","W0411","Kassika (2309)",22-8-2009 13:01:02,22-8-2009 14:01:02,15.08,61.63,350.28,6835313.23,1461836.59,318.39,9.60,"2D",,"No",3.28,3.52,24.00,2,"F"
1479147,"02309","W0411","Kassika (2309)",22-8-2009 13:31:55,22-8-2009 14:31:55,15.08,61.62,350.39,6835161.44,1461842.40,318.51,4.00,"2D",,"No",3.28,3.52,23.00,2,"F"
1479146,"02309","W0411","Kassika (2309)",22-8-2009 14:00:32,22-8-2009 15:00:32,15.08,61.62,356.16,6835089.68,1462036.69,324.28,2.60,"3D",,"Yes",3.28,3.52,25.00,2,"F"
1479145,"02309","W0411","Kassika (2309)",22-8-2009 14:31:35,22-8-2009 15:31:35,15.09,61.62,357.91,6834989.05,1462281.42,326.04,7.00,"3D",,"No",3.28,3.52,26.00,2,"F"
1479144,"02309","W0411","Kassika (2309)",22-8-2009 15:00:50,22-8-2009 16:00:50,15.09,61.62,355.69,6834947.67,1462400.17,323.83,5.40,"3D",,"Yes",3.28,3.52,29.00,2,"F"
1479143,"02309","W0411","Kassika (2309)",22-8-2009 15:32:40,22-8-2009 16:32:40,15.09,61.62,353.35,6834877.54,1462475.44,321.49,6.40,"2D",,"No",3.28,3.52,27.00,2,"F"
1479453,"02309","W0411","Kassika (2309)",22-8-2009 16:02:58,22-8-2009 17:02:58,15.09,61.62,354.47,6834900.56,1462490.37,322.61,4.80,"3D",,"No",3.28,3.52,27.00,2,"F"
1479452,"02309","W0411","Kassika (2309)",22-8-2009 16:31:38,22-8-2009 17:31:38,15.09,61.62,351.85,6834884.12,1462511.54,319.99,13.60,"3D",,"No",3.28,3.52,27.00,2,"F"
1479451,"02309","W0411","Kassika (2309)",22-8-2009 17:03:03,22-8-2009 18:03:03,15.09,61.62,358.62,6834771.17,1462458.67,326.76,4.40,"3D",,"Yes",3.28,3.52,26.00,2,"F"
1479450,"02309","W0411","Kassika (2309)",22-8-2009 17:30:53,22-8-2009 18:30:53,15.09,61.62,359.07,6834775.13,1462402.49,327.21,6.80,"3D",,"Yes",3.28,3.52,26.00,2,"F"
1479449,"02309","W0411","Kassika (2309)",22-8-2009 18:01:20,22-8-2009 19:01:20,15.09,61.62,359.11,6834635.50,1462466.38,327.26,3.80,"3D",,"Yes",3.28,3.60,26.00,2,"F"
1479448,"02309","W0411","Kassika (2309)",22-8-2009 18:30:45,22-8-2009 19:30:45,15.09,61.62,360.05,6834550.59,1462567.67,328.20,4.40,"3D",,"No",3.28,3.52,25.00,2,"F"
1479447,"02309","W0411","Kassika (2309)",22-8-2009 19:03:05,22-8-2009 20:03:05,15.10,61.62,353.02,6834439.02,1462609.34,321.17,3.00,"3D",,"Yes",3.28,3.52,24.00,2,"F"
1479723,"02309","W0411","Kassika (2309)",22-8-2009 19:30:49,22-8-2009 20:30:49,15.09,61.62,347.22,6834355.34,1462584.07,315.37,8.40,"3D",,"Yes",3.28,3.52,23.00,2,"F"
1479722,"02309","W0411","Kassika (2309)",22-8-2009 20:00:43,22-8-2009 21:00:43,15.09,61.62,345.99,6834368.11,1462586.36,314.14,6.20,"3D",,"Yes",3.28,3.60,23.00,2,"F"
1479721,"02309","W0411","Kassika (2309)",22-8-2009 20:30:42,22-8-2009 21:30:42,15.10,61.61,357.35,6834143.11,1462967.13,325.52,3.80,"3D",,"Yes",3.28,3.52,22.00,2,"F"
1479720,"02309","W0411","Kassika (2309)",22-8-2009 21:00:33,22-8-2009 22:00:33,15.10,61.61,368.18,6834141.95,1462970.65,336.35,5.40,"3D",,"Yes",3.28,3.52,24.00,2,"F"
1479719,"02309","W0411","Kassika (2309)",22-8-2009 21:30:05,22-8-2009 22:30:05,15.10,61.61,349.12,6834126.49,1462994.17,317.29,5.00,"3D",,"Yes",3.28,3.52,23.00,2,"F"
1479718,"02309","W0411","Kassika (2309)",22-8-2009 22:00:54,22-8-2009 23:00:54,15.10,61.61,351.35,6834031.55,1463025.30,319.53,5.00,"3D",,"Yes",3.28,3.52,20.00,2,"F"
1479986,"02309","W0411","Kassika (2309)",22-8-2009 23:01:15,23-8-2009 0:01:15,15.10,61.61,349.69,6834034.68,1463020.06,317.86,5.60,"3D",,"Yes",3.28,3.52,23.00,2,"F"
1479985,"02309","W0411","Kassika (2309)",22-8-2009 23:30:41,23-8-2009 0:30:41,15.10,61.61,349.32,6834033.34,1463012.51,317.49,4.40,"3D",,"Yes",3.28,3.60,25.00,2,"F"
1479981,"02309","W0411","Kassika (2309)",23-8-2009 1:32:58,23-8-2009 2:32:58,15.10,61.61,346.07,6834028.69,1463025.27,314.25,2.40,"2D",,"No",3.28,3.52,24.00,2,"F"
1479980,"02309","W0411","Kassika (2309)",23-8-2009 2:00:48,23-8-2009 3:00:48,15.11,61.61,345.84,6833527.28,1463134.16,314.03,3.20,"3D",,"Yes",3.28,3.52,20.00,2,"F"
1480452,"02309","W0411","Kassika (2309)",23-8-2009 2:30:05,23-8-2009 3:30:05,15.11,61.61,360.04,6833536.70,1463139.87,328.23,3.00,"3D",,"Yes",3.28,3.52,19.00,2,"F"
1480451,"02309","W0411","Kassika (2309)",23-8-2009 3:00:23,23-8-2009 4:00:23,15.12,61.61,321.83,6833297.57,1463795.60,290.04,3.40,"3D",,"Yes",3.28,3.52,19.00,2,"F"
1480450,"02309","W0411","Kassika (2309)",23-8-2009 3:30:41,23-8-2009 4:30:41,15.13,61.60,300.51,6832737.98,1464569.86,268.76,2.20,"3D",,"Yes",3.28,3.52,18.00,2,"F"
1480449,"02309","W0411","Kassika (2309)",23-8-2009 4:02:13,23-8-2009 5:02:13,15.15,61.60,310.40,6832508.39,1465288.26,278.68,4.40,"3D",,"No",3.28,3.52,17.00,2,"F"
1480448,"02309","W0411","Kassika (2309)",23-8-2009 4:30:42,23-8-2009 5:30:42,15.15,61.60,313.85,6832642.65,1465313.95,282.13,3.20,"3D",,"Yes",3.28,3.52,18.00,2,"F"
1480447,"02309","W0411","Kassika (2309)",23-8-2009 5:00:35,23-8-2009 6:00:35,15.15,61.60,315.85,6832641.06,1465311.23,284.13,2.80,"3D",,"Yes",3.28,3.52,19.00,2,"F"
1480446,"02309","W0411","Kassika (2309)",23-8-2009 5:31:49,23-8-2009 6:31:49,15.16,61.60,314.00,6832536.30,1466040.41,282.30,5.80,"2D",,"No",3.28,3.52,18.00,2,"F"
1480799,"02309","W0411","Kassika (2309)",23-8-2009 6:32:57,23-8-2009 7:32:57,15.19,61.60,464.66,6832889.89,1467869.24,433.01,12.80,"3D",,"No",3.28,3.52,19.00,2,"F"
1480798,"02309","W0411","Kassika (2309)",23-8-2009 7:02:18,23-8-2009 8:02:18,15.20,61.60,487.99,6832862.51,1467979.88,456.35,3.60,"3D",,"Yes",3.28,3.52,23.00,2,"F"
1480797,"02309","W0411","Kassika (2309)",23-8-2009 7:31:28,23-8-2009 8:31:28,15.20,61.60,485.51,6832908.82,1468015.62,453.87,1.80,"2D",,"No",3.28,3.52,26.00,2,"F"
1480796,"02309","W0411","Kassika (2309)",23-8-2009 8:00:54,23-8-2009 9:00:54,15.20,61.61,487.24,6833055.45,1467962.57,455.59,4.00,"3D",,"Yes",3.28,3.52,27.00,2,"F"
1480795,"02309","W0411","Kassika (2309)",23-8-2009 8:30:30,23-8-2009 9:30:30,15.20,61.61,484.47,6833050.05,1467963.67,452.82,3.40,"3D",,"Yes",3.28,3.52,25.00,2,"F"
